Commit message,Class,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Started to separate QueryHandler stuff from actual FastPath query planning and execution. The latter part moved into the new fastpath package.,move,0,0,0,0,0.125,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0.012048193,0,0.011904762,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOJIRA Moving portlet to AJAX rendering and adding answered and deleted message flag information.  git-svn-id: https://source.jasig.org/sandbox/email-preview/trunk@20521 f5dbab47-78f9-eb45-b975-e544023573eb,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Misc improvements to (hbase|lily|solr)-test-fw:  - CleanupUtils: added a clone of HBaseAdmin.flush() method because it was leaking connections (chd3u  trunk is fixed).  - LilyLauncher: protect resetLilyState() method from concurrent execution  clean HBase connection used by CleanupUtil.  - Delete obsolete LilyTestUtility & LilyTestUtilityTest  - HBaseConnectionDisposer: removed lily.hbase.deleteConnections system property  we can delete the connections associated with just one Configuration object.  - LilyProxy/HBaseProxy/SolrProxy/LilyServerProxy: embedded mode: improve temp dir creation/assignment  - SolrLauncherService: remove obsolete lily.solrlauncher.war property  - Upgrade to newer Kauri snapshot that stops the FilesystemAlterationMonitor  otherwise we have an increasing number of these threads after repeatidly stopping/starting KauriRuntime in the same VM.  - Give names to some more threads  especially those created by executors. Mainly used for Netty  and Netty actually renames threads itself  so does not do much right now  though this behavior can be changed so left this in.  - SolrProxy/LilyProxy: make variant of start() method without schemaLocation arg (uses default solr schema).  - SolrProxy: close http connection manager on stop()  - SolrProxy: added method to change Solr schema after startup (writes schema + restarts Solr)  - LilyServerProxy: move methods to add index to there  and manage lifecycle of IndexerModel/ZooKeeper/LilyClient.   git-svn-id: svn+ssh://dev.outerthought.org/outerthought/lilyproject/trunk@4949 b80d95f8-e103-0410-bd55-e03a9dc29394,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Created new """"Synchronization"""" object  moving all real work out of SynchronizeService. Refactored property peers to be more similar to application property peers  in preparation for their demise.   ",move,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refactoring  fix cursor close  use OPLOG_REPLAY  - Move MongoClientOptions in MongoDBRiverDefinition - Close cursor and Mongo when river is deleted or stopped - Use QUERYOPTION_OPLOGREPLAY to improve performance,move,0,0,0,0,0,0,0,0,1,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0.104166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
HV-1239 Moving shared code up to CascadableConstraintMappingContextImplBase,move,0,0,0,0,0,0,0,0,1,0.058823529,0,0,0,0,0,0,0,0,0.060240964,0.058823529,0.05952381,0.104166667,0,0,0,0.098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.022727273,0,0,0,0,0,0
Benchmark stages now separated into their own namespaces  * removed all the separate symlinks to XSD files; replaced by single symlink to schema directory * moved radargun-3.0.xsd to radargun-benchmark-3.0.xsd (fits better to the urn:radargun:benchmark:3.0 namespace) * moved radargunScenario-3.0.xsd to radargun-scenario-3.0.xsd and changed the namespace to urn:radargun:scenario:3.0 * core stages are now in radargun-core-3.0.xsd * reduced code dependency on Directories.LIB_DIR; AnnotatedHelper renamed to ClasspathScanner  now scanning whole classpath,move,0,0,0,0,0.0625,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0.072289157,0.058823529,0.071428571,0,0,0,0,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2  Ashok | #1745 | Moved valid call delivery failure record processing to service from handler,move,0,0,0,0,0,0,0,0,0,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wcet08: - Added UppAalTranslation executable - Added ExecHelper for reusable parts in analyzer executables - Initial Import: UppAal translation (wcet08.uppaal.translation) - Initial Import: UppAal XML model (wcet08.uppaal.model) - Add getIterationBranchEdges() to LoopColoring - Move some utilities from ControlFlowGraph to LoopColoring - Create graphutils.FlowGraph (directed graph with entry and exit) and move   FlowGraph* -> CFG*,move,0,0,0,0,0,0,0,0,0,0.058823529,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
refactor move AppScript services to new AppScriptService in appScript package,move,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refactored QueryStage - most of the functionality moved to reusable classes,move,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438922 moved cli workspace resolver to a separate git repo  Signed-off-by: Igor Fedorenko <igor@ifedorenko.com>,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Further background package refactoring * Introduce checking for failed transactions and delayed removes * Handling false stale reads on the same key updated within a single transaction * Moved a part of logic into dedicated FailureHolder & StressorRecordNotifier classes * Fixed faulty node indices * Renaming,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036144578,0.058823529,0.035714286,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Introduce call  call adapters  and the response type.  * `Call` is the mechanism for request execution. It encapsulates a single request action either synchronously or asynchronously  and can support canceling. * `CallAdapter` is a means of supporting a method return type other than `Call` (like RxJava's `Observable`) by adapting the `Call` instance into another instance. This change moves RxJava support into a sibling module which uses an adapter for supporting `Observable` types. * `Response` represents the HTTP response along side the deserialized body. It allows access to both the converted body and lower-level items such as the header  response code  and underlying OkHttp request and response objects.,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060240964,0.058823529,0.05952381,0,0,0,0,0.098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Create FileMover without observer.  To further reinforce the idea that a FileMover does not require an observer  remove it from the constructor.  Add a separate method to add the observer.  There's no great reason to do this given our current usages  but it makes things more flexible going forward.  I think we still are doing too much """"control"""" inside a """"view"""" class.  We could imagine an implementation in the future where the files to move are decided within the controller  and it then might notify interested clients  who would then add observers for the files they were interested in.  This setup allows for that. ",move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Added most missing functionality to GmObjectFrame  fixed and improved some file loading code.  ResNode  * encapsulated res field  GmFileReader  * Fixed a bug when loading gm5 files with empty sounds  * Changed readSprites and readBackgrounds to use the readImage method  * Made events being loaded get added to start of the list  meaning they are in ascending order  GmStreamDecoder  * Modified readImage to allow an accurate estimate for inital buffer size  * Added initialSize argument to decompress  Listener  * added inner class MListener  to get rid of the unwanted MouseListener methods  * made various methods static  * exposed the putNode method for use in GmObjectFrame  Event  * Added copy method to return a duplicate  GmObject  * modified copy to utilise Event.copy  Ref  * Added a node field  to allow a Resource to access it's corresponding node  which in turn allows it to access its frame  EventFrame  * Replaced the """"replace mode"""" checkbox with a radio group  * Added the ability to duplicate events  * Changed layout slightly  so that extra side components only appear when needed  GameSettingFrame  * Exposed some convenience methods  added suggestion to move them to Util  GmObjectFrame  * Implemented most missing functionality:    * New sprite    * Edit sprite    * sprite preview updates when selection changes (still needs to update when sprite changes - see TODO comment)    * prevents looping inheritance    * Delete event    * changed EventNodeTransferHandler to handle duplicating  git-svn-id: https://lateralgm.svn.sourceforge.net/svnroot/lateralgm@199 8f422083-7f27-0410-bc82-93e204be8cd2 ",move,0,0,0,0,0.0625,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0.072289157,0.058823529,0.071428571,0,0,0,0,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial of ProjectionPlotter moved to different class.,move,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extracted the tests conserning moving buckets to MovesBucketsTest. #18,move,0,0,0,0,0.25,0.5,0.066666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147727273,0.156626506,0,0,0,0,0
#34 moved clientUid directive back to FileUploadParameterBuilder,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048193,0,0.011904762,0.041666667,0,0,0,0.019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[HER-1764] H3 needs in-UI quit/shutdown option  * EngineResource.java     add 'exit' control area at bottom of page     allow JVM-exit if confirm-box checked and either no jobs built/running or extra confirm boxes for each built job checked * Flash.java     fix to allow multiple flashes per page load * JobResource.java  CrawlJob.java     move useful status string method to CrawlJob,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
getMidnightDate() moved to CalendarService and Calendar.getStartTimestamp() implemented,move,0.333333333,0.333333333,0.333333333,0.333333333,0.375,0.5,0.2,0.25,0,0,0,0,0,0,0.142857143,0,0,0,0.036144578,0.058823529,0.035714286,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0.047619048,0,0,0,0,0,0,0,0,0,0,0
NOTIFPLT-91:  Move the notion of JPA contains() from JpaNotificationService to JpaServices,move,0.333333333,0.333333333,0.333333333,0.333333333,0.4375,1,0.266666667,0.5,0,0,0,0,0,0,0,0,0,0,0.012048193,0,0.011904762,0,0,0,0,0.019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238,0.238095238,0.238095238,0.047619048,0,0,0,0,0,0,0,0,0,0,0
- Added AdditionalJmxObjects interface - Removed Protocol.printStats() - Moved a number of stats-related attributes from TP to MsgStats (https://issues.jboss.org/browse/JGRP-2119),move,0.333333333,0.333333333,0,0,0.25,0.5,0.133333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0.095238095,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0
- Added ByteArrayDataInputStream (implementing DataInput) and ByteArrayDataOutputStream (implementing DataOutput). Both read and write directly from/to byte[] buffers (https://issues.jboss.org/browse/JGRP-1771) - Added methods in Bits which encode/decode various types (not yet done) - Removed unused methods from Util - Moved some methods from Util --> Bits - Added limit to ByteArrayDataInputStream - Replaced ExposedXXX classes for sending and receiving of messages with ByteArrayData{Input Output}Stream classes (https://issues.jboss.org/browse/JGRP-1771) - Removed the ExposedXXX classes - Replaced ExposedXXX classes with ByteArrayData{Input Output}Stream equivalents,move,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPEN - issue FLEXMOJOS-140: Move test runner into a separated component  https://issues.sonatype.org/browse/FLEXMOJOS-140,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
<Dev> #5 | common web account service methods are moved to UserService class from ProviderService adding resetPassword method to UserService,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056818182,0.060240964,0,0,0,0,0
Sampling moved to UtilitySampler,move,0,0,0,0,0,0,0,0,0,0.176470588,0.125,0,0.133333333,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First major move with Generics. Filter get Generified  and all the core JDOM classes get fixed as the errors/warnings come up.  org.jdom is warning-free in eclipse.,move,0,0,0,0,0,0,0,0,0,0.117647059,0.25,0,0.066666667,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336555 moved core ui code to a separate bundle  Signed-off-by: Igor Fedorenko <igor@ifedorenko.com>,move,0,0,0,0,0,0,0,0,0,0.117647059,0.25,0,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#100 moved config keys and new rest types to cids-server-rest-types,move,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETS fixes based on test suite:   - Make heir option work   - implement ets:setopts/2 - Order elements of bag like beam does it. - fix EPattern / EMatchSpec to sort $N variables and allow   that $N values are not contiguous from $0 ... $X. - Fix pattern/match_spec so that {$1  $1} works. - move ets:info/1 and ets:info/2 impl into ETable class.  - implement ets:match/2 for bag / duplicate_bag.,move,0.333333333,0.333333333,0.333333333,0.333333333,0.3125,0.5,0.2,0.5,0,0,0,0,0,0,0.142857143,0,0,0,0.072289157,0.058823529,0.071428571,0,0,0.166666667,0,0.156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238,0.238095238,0.19047619,0.047619048,0,0,0,0,0,0,0,0,0,0,0
* Refactored indexes generation that was in the abstract CodeGenerator and moved them to the IndexesCodeGenerator.,move,0,0,0,0,0.25,0.5,0.066666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Added one more class to move the charting logic there. This is the kind of code where you have to wonder if Java is really helping or getting in the way.,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turned Utils static methods into Presto methods. Moved TypeUtils into Presto.,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048193,0,0.011904762,0,0,0,0,0.019607843,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fix #258: Added command to move to column 0 and beginning of line.  The command resets sticky column to the current position to """"unstick"""" it on empty lines. ",move,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
* The way IERXRestDelegates are implemented is totally crazy. Get rid of that and move to a model where the delegate is always looked up.     * Introduce an ERXRestContext that can go all the way down to the JSON formatters so you can configure date formats per-request.     * Write some test cases -- it's used by several apps now and really should have coverage.     * Fix a bunch of weird edge cases that have come up,move,0.333333333,0.333333333,0.333333333,0.333333333,0.375,0.5,0.2,0.25,0,0,0,0,0,0,0.142857143,0,0,0,0.036144578,0.058823529,0.035714286,0,0,0,0,0.058823529,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0.047619048,0,0,0,0,0,0,0,0,0,0,0
Refactoring: move methods that are not directly related to announcements to a utility class.  git-svn-id: https://svn.apache.org/repos/asf/maven/plugins/trunk@1050189 13f79535-47bb-0310-9956-ffa450edef68,move,0.333333333,0.333333333,0.333333333,0.333333333,0.4375,1,0.266666667,0.5,0,0,0,0,0,0,0,0,0,0,0.012048193,0,0.011904762,0,0,0,0,0.019607843,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238,0.238095238,0.238095238,0.047619048,0,0,0,0,0,0,0,0,0,0,0
"First step towards a new settings system  Summary ======= Got rid of the settings enum  and replaced it by contants. This allows for type safety. Settings are now responsible for reading and writing their values  instead of tons of overloaded methods in ConfigFile. Added a few tests.  The Setting class ================= Each setting type now extends Setting<T>. The type parameter T is the type of the value of the setting  like String  Integer  Boolean  List<String> or even SurfaceGenerator. Each setting implements the methods """"T read(String)"""" and """"String write(T)"""". There's also a method called """"T getDefaultValue()"""".  ConfigFile changes ================== There are now two method left that read settings: """"<T> T readSettings(Setting<T> setting)"""" and another one that allows to override the default value from Setting.getDefaultValue: """"<T> T readSettings(Settings<T> setting  T defaultValue)"""". This is used by BiomeConfigs.  There is only one method left that writes settings: """"<T> void writeValue(Setting<T> setting  T value)"""". It simply calls the write method on the setting  and writes the result to a file.  The Settings factory class ========================== """"Settings"""" acts as a factory for creating settings. WorldStandardValues  BiomeStandardValues  etc. now extend this class  instead of implementing MultiTypedSetting  that has been removed. The classes are no longer an enum. Enums force all values to have the same type. Now the settings type are much more explicit.  The reason for creating factory methods instead of calling the constructor is that we may want to keep track of all settings in the future. The old settings enum provided this functionality  and the factory methods allow us to do so too.  Variable names ============== Constants are now UPPERCASE_LIKE_THIS  variables are now camelCase. In the settings file you will still see SettingsLikeThis. This can be done now that variable names and setting names have been split. Value enums (like TerrainMode) haven't been split yet  so they keep their variable names LikeThis for now.  Next steps ========== - Move the file reading/writing logic out of ConfigFile  so that settings can be read from different sources  like Mojang's new settings format used in the Customized world type. (http://minecraft.gamepedia.com/Customized) - Remove all unused settings. This includes all structure settings of BO2 (support removed in TC 2.3  replaced with BO3 structures in TC 2.4) and the two color settings from the WorldConfig (support removed in TC 2.2  now handled by biomes) ",move,0.333333333,0.333333333,0,0,0.25,0.5,0.133333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.019607843,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0.095238095,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0
PLFED-64: move the reading and writing of STSType to WSTrustUtil  git-svn-id: https://svn.jboss.org/repos/picketlink/federation/trunk@223 cbddccc4-e45a-42eb-be77-0d76e4b45d38,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remove the window argument from the method signature and move configuration to a separate class.,move,0,0,0,0,0,0,0,0,0,0.058823529,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
* The way IERXRestDelegates are implemented is totally crazy. Get rid of that and move to a model where the delegate is always looked up.     * Introduce an ERXRestContext that can go all the way down to the JSON formatters so you can configure date formats per-request.     * Write some test cases -- it's used by several apps now and really should have coverage.     * Fix a bunch of weird edge cases that have come up,move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0.036144578,0.058823529,0.035714286,0,0,0,0.142857143,0.039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
